to,pcts,icds,urban,id,from
5483,BRM-BLT-MJW-002,8115010412,FALSE,8861,5483
5483,BRM-BLT-MJW-003,8115010413,FALSE,8864,5483
5482,BRM-BLT-MJW-006,8115010418,FALSE,8860,5482
5482,BRM-BLT-MJW-001,8115010417,FALSE,8859,5482
5483,BRM-BLT-MJW-004,8115010419,FALSE,8863,5483
5484,BRM-BLT-MWN-003,8115011816,FALSE,8868,5484
5484,BRM-BLT-MWN-002,8115011814,FALSE,8867,5484
5484,BRM-BLT-MWN-001,8115011813,FALSE,8869,5484
5484,BRM-BLT-MWN-004,8115011815,FALSE,8865,5484
5485,BRM-BLT-MNG-001,8115011412,FALSE,8870,5485
5485,BRM-BLT-MNG-002,8115011411,FALSE,8871,5485
5486,BRM-BLT-BTH-003,8115011422,FALSE,8874,5486
5492,BRM-BLT-TLW-002,,FALSE,8882,5492
5493,BRM-BLT-TLW-001,8115011410,FALSE,8881,5493
5493,BRM-BLT-TLW-003,8115011408,FALSE,8883,5493
5610,BRM-BLT-KAN-008,8115011714,FALSE,9036,5610
5610,BRM-BLT-KAN-003,8115011710,FALSE,9033,5610
5610,BRM-BLT-KAN-006,8115011713,FALSE,9039,5610
5610,BRM-BLT-KAN-005,8115011711,FALSE,9034,5610
5610,BRM-BLT-KAN-004,8115011708,FALSE,9031,5610
5610,BRM-BLT-KAN-002,8115011709,FALSE,9035,5610
5610,BRM-BLT-KAN-007,8115011712,FALSE,9037,5610
5610,BRM-BLT-KAN-001,8115011707,FALSE,9032,5610
5610,BRM-BLT-KAN-009,8115011715,FALSE,9038,5610
323,BRM-BLT-SAR-006,8115011721,FALSE,9051,5615
323,BRM-BLT-SAR-007,,FALSE,9055,5615
323,BRM-BLT-SAR-004,8115011719,FALSE,9056,5615
323,BRM-BLT-SAR-002,8115011717,FALSE,9054,5615
323,BRM-BLT-SAR-003,8115011718,FALSE,9052,5615
323,BRM-BLT-SAR-001,8115011716,FALSE,9053,5615
5510,BRM-BLT-AST-005,8115010402,FALSE,8911,5510
5510,BRM-BLT-AST-001,8115010403,FALSE,8909,5510
5510,BRM-BLT-AST-006,8115010424,FALSE,8907,5510
5510,BRM-BLT-AST-002,8115010410,FALSE,8908,5510
5510,BRM-BLT-AST-004,8115010401,FALSE,8912,5510
5511,BRM-BLT-AST-003,8115010414,FALSE,8910,5511
5510,BRM-BLT-AST-007,8115010421,FALSE,81509,5510
5512,BRM-BLT-BHN-001,8115010406,FALSE,8913,5512
5513,BRM-BLT-BTH-004,8115010404,FALSE,8917,5513
5513,BRM-BLT-BTH-001,8115010422,FALSE,8915,5513
5513,BRM-BLT-BTH-005,8115010405,FALSE,8914,5513
5513,BRM-BLT-BTH-002,8115010409,FALSE,8916,5513
5594,BRM-BLT-BDY-008,8115090437,FALSE,8991,5594
5594,BRM-BLT-BDY-001,8115090429,FALSE,8993,5594
5594,BRM-BLT-BDY-002,8115090430,FALSE,8990,5594
5594,BRM-BLT-BDY-005,8115090434,FALSE,11283,7163
5594,BRM-BLT-BDY-004,8115090433,FALSE,8989,5594
5594,BRM-BLT-BDY-007,0811509043D,FALSE,8987,5594
5594,BRM-BLT-BDY-006,8115090431,FALSE,8988,5594
5597,BRM-BLT-GOP-001,8115011116,FALSE,8995,5597
5596,BRM-BLT-GOP-003,8115011117,FALSE,8996,5596
5598,BRM-BLT-HMP-001,8115011413,FALSE,8997,5598
5599,BRM-BLT-KHE-004,8115011402,FALSE,8999,5599
5599,BRM-BLT-KHE-005,8115011403,FALSE,8998,5599
5600,BRM-BLT-KHE-007,8115011401,FALSE,9001,5600
5601,BRM-BLT-KHE-003,,FALSE,9002,5601
5601,BRM-BLT-KHE-008,8115011406,FALSE,9000,5601
5601,BRM-BLT-KHE-006,8115011407,FALSE,9003,5601
5602,BRM-BLT-MDP-005,,FALSE,9009,5602
5602,BRM-BLT-MDP-008,8115011107,FALSE,9008,5602
5602,BRM-BLT-MDP-006,8115011113,FALSE,9006,5602
5602,BRM-BLT-MDP-001,8115011108,FALSE,9011,5602
5602,BRM-BLT-MDP-003,8115011114,FALSE,9007,5602
5602,BRM-BLT-MDP-007,8115011115,FALSE,9010,5602
5605,BRM-BLT-NEW-005,8115091003,FALSE,9017,5605
5604,BRM-BLT-NEW-001,8115011120,FALSE,9019,5604
5604,BRM-BLT-NEW-003,8115011119,FALSE,9012,5604
5606,BRM-BLT-RRN-002,8115091017,FALSE,9018,5606
5605,BRM-BLT-RWR-002,8115091012,FALSE,9015,5605
5603,BRM-BLT-NEW-006,,FALSE,10761,6804
5603,BRM-BLT-NEW-002,8115090436,FALSE,10713,5603
5607,BRM-BLT-PCH-005,8115011112,FALSE,9022,5607
5607,BRM-BLT-PCH-003,8115011102,FALSE,9024,5607
5607,BRM-BLT-PCH-007,,FALSE,9021,5607
5607,BRM-BLT-PCH-002,8115011101,FALSE,9025,5607
5607,BRM-BLT-PCH-008,,FALSE,9023,5607
5607,BRM-BLT-PCH-001,8115011103,FALSE,9026,5607
5607,BRM-BLT-PCH-004,8115011106,FALSE,9027,5607
5679,BRM-BLT-RRJ-002,8115091013,FALSE,9172,5679
5680,BRM-BLT-RRJ-001,8115091014,FALSE,9173,5680
5682,BRM-BLT-RWR-001,8115091015,FALSE,9176,5682
5682,BRM-BLT-RWR-005,,FALSE,9177,5682
5681,BRM-BLT-RWR-003,8115091004,FALSE,9175,5681
5682,BRM-BLT-RWR-004,,FALSE,9174,5682
5683,BRM-BLT-RRN-001,8115091016,FALSE,9179,5683
5683,BRM-BLT-RRN-003,8115091005,FALSE,9178,5683
5608,BRM-BLT-SND-001,8115011113,FALSE,9028,5608
5609,BRM-BLT-JNY-002,8115011417,FALSE,9029,5609
5609,BRM-BLT-JNY-001,8115011416,FALSE,9030,5609
5612,BRM-BLT-MLJ-001,8115011420,FALSE,9041,5612
5611,BRM-BLT-MLJ-002,8115011419,FALSE,9040,5611
5611,BRM-BLT-MLJ-003,8115011418,FALSE,9042,5611
5614,BRM-BLT-PAR-001,8115011701,FALSE,9043,5614
5614,BRM-BLT-PAR-002,8115011703,FALSE,9044,5614
5614,BRM-BLT-PAR-007,8115011702,FALSE,9046,5614
5614,BRM-BLT-PAR-003,8115011704,FALSE,9048,5614
5614,BRM-BLT-PAR-006,8115011706,FALSE,9045,5614
5616,BRM-BLT-UMR-001,8115090332,FALSE,9061,5616
5616,BRM-BLT-UMR-006,8115090335,FALSE,11877,7477
5617,BRM-BLT-UMR-005,8115090330,FALSE,9058,5617
5616,BRM-BLT-UMR-002,8115090331,FALSE,9062,5616
5617,BRM-BLT-UMR-004,8115090333,FALSE,9057,5617
5617,BRM-BLT-UMR-003,8115090334,FALSE,9059,5617
5480,BRM-BLT-KTP-001,8115011822,FALSE,8855,5480
5480,BRM-BLT-KTP-002,,FALSE,8854,5480
5481,BRM-BLT-KTP-005,8115011826,FALSE,8858,5481
5489,BRM-BLT-SLC-001,8115011820,FALSE,8875,5489
5491,BRM-BLT-SNL-002,,FALSE,8857,5480
5491,BRM-BLT-SNL-001,8115011819,FALSE,8878,5491
5490,BRM-BLT-SNL-004,8115011818,FALSE,8877,5490
5491,BRM-BLT-SNL-003,8115011821,FALSE,8879,5491
5494,BRM-BLT-VRY-001,8115010129,FALSE,8884,5494
5495,BRM-BLT-VYV-001,8115011812,FALSE,8885,5495
6001,BRM-BAY-AHN-001,8115040201,FALSE,9565,6001
6001,BRM-BAY-AHN-003,8115040207,FALSE,9566,6001
6003,BRM-BAY-AKD-002,8115040121,FALSE,9568,6003
6002,BRM-BAY-AKD-001,8115040101,FALSE,9567,6002
6004,BRM-BAY-BTB-006,8115040304,FALSE,9572,6004
6006,BRM-BAY-KKR-003,8115040218,FALSE,9571,6006
6007,BRM-BAY-BYT-007,8115040816,FALSE,9577,6007
6009,BRM-BAY-BYT-001,8115040220,FALSE,9581,6009
6007,BRM-BAY-BYT-009,8115040204,FALSE,9582,6007
6010,BRM-BAY-BTC-004,8115040104,FALSE,9584,6010
6011,BRM-BAY-BTC-002,8115040106,FALSE,9587,6011
6010,BRM-BAY-BTC-003,8115040103,FALSE,9586,6010
6012,BRM-BAY-BTC-006,8115040116,FALSE,9583,6012
6017,BRM-BAY-BTP-003,8115040319,FALSE,9593,6017
6013,BRM-BAY-LEE-006,,FALSE,9588,6013
6018,BRM-BAY-BTP-006,8115040322,FALSE,9594,6018
6016,BRM-BAY-BTP-007,8115040312,FALSE,9591,6016
6014,BRM-BAY-BTP-005,8115040301,FALSE,9592,6014
6014,BRM-BAY-BTP-004,8115040307,FALSE,9590,6014
6015,BRM-BAY-BTP-002,8115040318,FALSE,9589,6015
6022,BRM-BAY-GDN-003,8115040216,FALSE,9596,6022
6019,BRM-BAY-KKR-005,8115040205,FALSE,81789,6076
6020,BRM-BAY-GDN-002,8115454555,FALSE,9598,6020
6025,BRM-BAY-HMJ-002,8115040102,FALSE,9604,6025
6026,BRM-BAY-HMJ-005,8115040112,FALSE,9606,6026
6028,BRM-BAY-HMJ-003,8115040119,FALSE,9605,6028
6027,BRM-BAY-BTC-001,8115040118,FALSE,9603,6027
6030,BRM-BAY-JGS-002,8115040206,FALSE,9611,6030
6031,BRM-BAY-BYT-008,,FALSE,9609,6031
6031,BRM-BAY-JGS-001,8115040213,FALSE,9576,6007
6034,BRM-BAY-KKR-001,8115040214,FALSE,9615,6034
6039,BRM-BAY-KTK-003,8115040107,FALSE,9623,6039
6041,BRM-BAY-KTK-005,8115040114,FALSE,9619,6041
6040,BRM-BAY-KTK-001,,FALSE,9622,6040
6042,BRM-BAY-KTK-004,8115040120,FALSE,9620,6042
6038,BRM-BAY-KTK-006,8115040105,FALSE,9624,6038
6044,BRM-BAY-KHL-003,8115040308,FALSE,9627,6044
6044,BRM-BAY-KHL-002,,FALSE,9629,6044
6043,BRM-BAY-KHL-005,8115040302,FALSE,9626,6043
6048,BRM-BAY-LEE-003,8115040314,FALSE,9634,6048
6049,BRM-BAY-LEE-001,8115040316,FALSE,9631,6049
6047,BRM-BAY-LEE-005,,FALSE,9630,6047
6047,BRM-BAY-LEE-002,8115040313,FALSE,9633,6047
6051,BRM-BAY-MHS-003,8115040215,FALSE,9636,6051
6051,BRM-BAY-MHS-004,,FALSE,9638,6051
6021,BRM-BAY-GDN-005,8115040209,FALSE,9597,6021
6024,BRM-BAY-GDN-001,8115040219,FALSE,9601,6024
29796,BRM-BAY-GDN-004,8115040217,FALSE,9602,6023
6053,BRM-BAY-AHN-002,8115040221,FALSE,9640,6053
6056,BRM-BAY-THK-002,8115040122,FALSE,9641,6056
6054,BRM-BAY-THK-003,8115040109,FALSE,9642,6054
6033,BRM-BAY-BTB-003,8115040310,FALSE,9612,6033
5608,BRM-BAY-KHL-001,8115040320,FALSE,9617,5608
6036,BRM-BAY-BTB-008,8115040321,FALSE,9614,6036
6057,BRM-BAY-BAT-001,8115040701,FALSE,9644,6057
6057,BRM-BAY-BAT-002,8115040702,FALSE,9645,6057
19911,BRM-BAY-BAT-003,8115040713,FALSE,9646,6058
6060,BRM-BAY-KSN-002,8115040716,FALSE,9648,6060
6059,BRM-BAY-KSN-001,8115040708,FALSE,9647,6059
5505,BRM-BAY-KOL-003,8115040802,FALSE,9613,5505
6061,BRM-BAY-KOL-004,8115040801,FALSE,9653,6061
6063,BRM-BAY-KOL-001,8115040805,FALSE,9649,6063
6065,BRM-BAY-LUN-001,8115040807,FALSE,9658,6065
6065,BRM-BAY-LUN-002,8115040814,FALSE,9659,6065
6065,BRM-BAY-LUN-004,8115040809,FALSE,9656,6065
6065,BRM-BAY-LUN-007,,FALSE,9660,6065
6065,BRM-BAY-LUN-003,8115040804,FALSE,9657,6065
6065,BRM-BAY-LUN-006,8115040813,FALSE,9655,6065
6067,BRM-BAY-MRJ-001,8115040710,FALSE,9662,6067
6066,BRM-BAY-MRJ-002,8115040707,FALSE,9661,6066
6069,BRM-BAY-NRS-005,8115040808,FALSE,9665,6069
6068,BRM-BAY-NRS-003,8115040806,FALSE,9664,6068
6070,BRM-BAY-NRS-004,,FALSE,9654,6063
6070,BRM-BAY-NRS-001,8115040810,FALSE,9666,6070
6202,BRM-BAY-PNW-001,8115040123,FALSE,9861,6202
6201,BRM-BAY-PNW-004,8115040127,FALSE,9864,6201
6199,BRM-BAY-PNW-005,8115040128,FALSE,9866,6199
6200,BRM-BAY-PNW-003,8115040126,FALSE,9860,6200
6204,BRM-BAY-PNW-007,8115040124,FALSE,9862,6204
6072,BRM-BAY-RDN-001,8115040812,FALSE,9668,6072
6071,BRM-BAY-LUN-005,8115040803,FALSE,9670,6071
6075,BRM-BAY-REW-002,8115040714,FALSE,9671,6075
6076,BRM-BAY-REW-001,8115040711,FALSE,81785,6076
6074,BRM-BAY-REW-003,8115040705,FALSE,81786,6074
6073,BRM-BAY-RDN-002,,FALSE,9669,6073
6079,BRM-BAY-SNG-006,8115040709,FALSE,9679,6079
6078,BRM-BAY-SNG-005,8115040706,FALSE,9675,6078
6077,BRM-BAY-SNG-001,8115040703,FALSE,9680,6077
6080,BRM-BAY-SNG-003,8115040704,FALSE,9677,6080
6079,BRM-BAY-SNG-004,8115040712,FALSE,9676,6079
6081,BRM-BAY-SNG-002,8115040715,FALSE,9678,6081
6106,BRM-BAY-BHM-011,8115040924,FALSE,9719,6106
6109,BRM-BAY-BHM-005,8115040909,FALSE,9716,6109
6114,BRM-BAY-BHM-006,8115040922,FALSE,9722,6114
6113,BRM-BAY-BHM-004,8115040921,FALSE,9725,6113
6106,BRM-BAY-BHM-010,,FALSE,9718,6106
6107,BRM-BAY-BHM-009,8115040904,FALSE,9720,6107
6106,BRM-BAY-BHM-001,8115040902,FALSE,9721,6106
6117,BRM-BAY-CHK-002,8115040906,FALSE,9726,6117
5808,BRM-BAY-PHL-002,8115040913,FALSE,9751,5808
6116,BRM-BAY-CHK-001,8115040905,FALSE,9727,6116
6126,BRM-BAY-MOO-001,8115040925,FALSE,9745,6126
6115,BRM-BAY-MOO-002,8115040912,FALSE,9728,6115
6055,BRM-BAY-HDK-005,8115041114,FALSE,9731,6055
6055,BRM-BAY-HDK-004,8115041108,FALSE,11520,7302
6055,BRM-BAY-HDK-001,8115041107,FALSE,9643,6055
6055,BRM-BAY-HDK-003,8115041104,FALSE,9730,6055
6112,BRM-BAY-BHM-008,8115040917,FALSE,9723,6112
6108,BRM-BAY-BHM-002,8115040908,FALSE,9715,6108
6111,BRM-BAY-BHM-007,8115041121,FALSE,9724,6111
6110,BRM-BAY-BHM-003,8115040911,FALSE,9717,6110
6130,BRM-BAY-PHL-003,8115040919,FALSE,9749,6130
6132,BRM-BAY-KHN-004,8115040923,FALSE,9753,6132
6131,BRM-BAY-PHL-004,,FALSE,9750,6131
6131,BRM-BAY-PHL-001,8115040907,FALSE,9752,6131
7181,BRM-SND-BOR-007,8115041223,FALSE,11310,7181
7182,BRM-SND-BOR-006,8115041227,FALSE,11305,7182
7180,BRM-SND-BOR-001,8115041222,FALSE,11308,7180
7273,BRM-BAY-SNY-001,8115041214,FALSE,11465,7273
6223,BRM-BAY-CHH-003,8115041118,FALSE,9897,6223
6222,BRM-BAY-CHH-005,8115041102,FALSE,9895,6222
6221,BRM-BAY-CHH-001,8115041105,FALSE,9896,6221
6222,BRM-BAY-CHH-004,8115041106,FALSE,9893,6222
6221,BRM-BAY-CHH-002,8115041120,FALSE,9894,6221
6225,BRM-BAY-JSR-003,8115041115,FALSE,9900,6225
6224,BRM-BAY-JSR-002,8115041101,FALSE,9899,6224
6225,BRM-BAY-JSR-001,8115041109,FALSE,9898,6225
29225,BRM-BAY-KHN-003,8115040910,FALSE,9734,6120
6122,BRM-BAY-KHN-005,8115040920,FALSE,9735,6122
6127,BRM-BAY-KHN-002,8115040915,FALSE,9747,6127
6121,BRM-BAY-KHN-001,8115040914,FALSE,9736,6121
6123,BRM-BAY-KSR-003,8115041113,FALSE,9738,6123
6123,BRM-BAY-KSR-002,8115041112,FALSE,9737,6123
6123,BRM-BAY-KSR-001,8115041111,FALSE,9740,6123
6124,BRM-BAY-LAP-003,8115041103,FALSE,9743,6124
5595,BRM-BAY-MDP-002,8115040329,FALSE,9907,5595
6229,BRM-BAY-MDP-001,8115040327,FALSE,9906,6229
6128,BRM-BAY-MOO-003,8115040916,FALSE,9746,6128
6241,BRM-BAY-SYG-003,8115040328,FALSE,9927,6241
6233,BRM-BAY-NBN-002,8115040324,FALSE,9915,6233
6235,BRM-BAY-NBN-003,8115040323,FALSE,9917,6235
6236,BRM-BAY-NBN-001,8115040330,FALSE,9918,6236
6240,BRM-BAY-SYG-002,8115040326,FALSE,9928,6240
6242,BRM-BAY-SYG-001,,FALSE,9929,6242
6174,BRM-BAY-JHA-001,8115040718,FALSE,9834,6174
6176,BRM-BAY-JHA-005,8115040723,FALSE,9835,6176
6174,BRM-BAY-JHA-002,8115040722,FALSE,9833,6174
6174,BRM-BAY-JHA-006,8115040720,FALSE,9831,6174
6175,BRM-BAY-JHA-004,8115040721,FALSE,9836,6175
6178,BRM-BAY-KLN-003,8115040726,FALSE,9837,6178
6177,BRM-BAY-KLN-001,8115040724,FALSE,9839,6177
6179,BRM-BAY-KLN-002,8115040725,FALSE,9838,6179
6172,BRM-BAY-JND-001,8115040818,FALSE,9830,6172
6172,BRM-BAY-JND-003,8115040819,FALSE,9828,6172
6173,BRM-BAY-KHP-001,8115040820,FALSE,9829,6173
6180,BRM-BAY-KHP-002,8115040817,FALSE,9840,6180
6181,BRM-BAY-JND-002,8115040821,FALSE,9841,6181
6030,BRM-SND-AKH-003,8115041212,FALSE,89169,6030
7271,BRM-SND-AKH-002,8115041210,FALSE,11462,7271
7271,BRM-SND-AKH-004,8115041211,FALSE,81370,7274
49327,BRM-SND-BHJ-002,8115041218,FALSE,89158,49327
7275,BRM-SND-NOS-002,8115041203,FALSE,11474,7275
7274,BRM-SND-DNN-001,8115041209,FALSE,11473,7274
7277,BRM-SND-KHW-001,8115041207,FALSE,11477,7277
7272,BRM-SND-AKH-001,8115041208,FALSE,11463,7272
27435,BRM-SND-NOS-001,8115041201,FALSE,11478,7278
7279,BRM-SND-KRL-002,8115041206,FALSE,11479,7279
6138,BRM-BAY-GID-004,8115120102,FALSE,9761,6138
6139,BRM-BAY-GID-002,8115120103,FALSE,9760,6139
6137,BRM-BAY-GID-007,8115120131,FALSE,9759,6137
6137,BRM-BAY-GID-006,8115120132,FALSE,9763,6137
6136,BRM-BAY-GID-003,8115120114,FALSE,9762,6136
6137,BRM-BAY-GID-001,8115120101,FALSE,9764,6137
6137,BRM-BAY-GID-005,8115120108,FALSE,9765,6137
6140,BRM-BAY-MNP-003,8115120110,FALSE,9550,5950
6140,BRM-BAY-MNP-002,8115120109,FALSE,9768,6140
6144,BRM-BAY-NMB-002,8115120120,FALSE,9771,6144
6143,BRM-BAY-NMB-001,8115120119,FALSE,9770,6143
6142,BRM-BAY-RMP-002,8115120113D,FALSE,9769,6142
6146,BRM-BAY-RMP-001,8115120112,FALSE,9774,6146
6146,BRM-BAY-RMP-003,8115120111,FALSE,9772,6146
19900,BRM-BAY-SHY-004,8115120107,FALSE,9778,6148
19900,BRM-BAY-SHY-003,8115120106,FALSE,9776,6148
5939,BRM-BAY-SHY-002,8115120104,FALSE,9530,5939
19900,BRM-BAY-SHY-001,8115120105,FALSE,9777,6148
6149,BRM-BAY-SOH-003,8115120117,FALSE,9779,6149
6151,BRM-BAY-SOH-004,8115120116,FALSE,9781,6151
6151,BRM-BAY-SOH-001,8115120115,FALSE,9780,6151
5595,BRM-BAY-JKH-004,8115120319,FALSE,9802,5595
27789,BRM-BAY-JKH-007,8115120318,FALSE,11545,7317
5595,BRM-BAY-JKH-006,8115120320,FALSE,9799,5595
27789,BRM-BAY-JKH-003,8115120316,FALSE,9796,6159
27789,BRM-BAY-JKH-005,8115120317,FALSE,9798,6159
6158,BRM-BAY-HRK-003,8115120307,FALSE,9795,6158
6158,BRM-BAY-HRK-001,8115120301,FALSE,9793,6158
6158,BRM-BAY-HRK-002,8115120306D,FALSE,9794,6158
6161,BRM-BAY-JKH-001,8115120314,FALSE,9307,5769
6161,BRM-BAY-JKH-008,8115120315,FALSE,9801,6161
6161,BRM-BAY-JKH-002,8115120313,FALSE,9800,6161
6164,BRM-BAY-KRL-004,8115120302,FALSE,9808,6164
6164,BRM-BAY-KRL-002,8115120303,FALSE,9809,6164
6165,BRM-BAY-KRL-001,8115120305,FALSE,9811,6165
6164,BRM-BAY-KRL-003,8115120304,FALSE,9810,6164
6167,BRM-BAY-KHS-002,8115120322,FALSE,9817,6167
6167,BRM-BAY-KHS-001,8115120321,FALSE,9819,6167
6167,BRM-BAY-KHS-003,8115120323,FALSE,9818,6167
6040,BRM-BAY-KHT-001,8115120306,FALSE,9621,6040
6171,BRM-BAY-PNC-001,8115120309,FALSE,9827,6171
6171,BRM-BAY-PNC-002,8115120308,FALSE,9825,6171
40702,BRM-BAY-JAJ-003,8115121217,FALSE,9844,6182
24001,BRM-BAY-FTH-005,8115121224,FALSE,9843,6185
6183,BRM-BAY-FTH-001,8115121222,FALSE,9845,6183
6184,BRM-BAY-FTH-003,8115121221,FALSE,9842,6184
6187,BRM-BAY-JAJ-004,8115121219,FALSE,9848,6187
6189,BRM-BAY-JAJ-001,8115121216,FALSE,9847,6189
6188,BRM-BAY-FTH-002,8115121220,FALSE,9846,6188
6186,BRM-BAY-JAJ-002,8115121218,FALSE,9849,6186
22175,BRM-BAY-FTH-004,8115121223,FALSE,9188,5685
5595,BRM-BAY-KAN-008,8115121209,FALSE,11522,7305
6195,BRM-BAY-KAN-006,8115121207,FALSE,9853,6195
6194,BRM-BAY-KAN-001,8115121201,FALSE,9854,6194
6193,BRM-BAY-KAN-003,8115121205,FALSE,9851,6193
6197,BRM-BAY-KAN-004,8115121204,FALSE,9859,6197
6198,BRM-BAY-KAN-005,8115121203,FALSE,9856,6198
6208,BRM-BAY-SHH-001,8115121210,FALSE,9867,6208
6208,BRM-BAY-SHH-006,8115121211,FALSE,9872,6208
6205,BRM-BAY-SHH-002,8115121212,FALSE,9870,6205
6206,BRM-BAY-SHH-003,8115121213,FALSE,9869,6206
6207,BRM-BAY-SHH-004,8115121214,FALSE,9871,6207
6209,BRM-BAY-SHH-005,8115121215,FALSE,9868,6209
6156,BRM-BAY-BRD-001,8115120326,FALSE,9792,6156
6157,BRM-BAY-BRD-002,8115120325,FALSE,9790,6157
6155,BRM-BAY-BRD-003,8115120324,FALSE,9791,6155
6281,BRM-BAY-PAR-011,1212121212D,FALSE,9983,6281
5595,BRM-BAY-KMP-003,8115120716,FALSE,9967,5595
6269,BRM-BAY-KMP-006,5454545454D,FALSE,9970,6274
6269,BRM-BAY-KMP-005,3434343434D,FALSE,9971,6269
6269,BRM-BAY-PAR-009,8115120705,FALSE,9981,6283
6281,BRM-BAY-PAR-007,8115120704,FALSE,9979,6281
6163,BRM-BAY-KNK-001,8115120332D,FALSE,9807,6163
6162,BRM-BAY-KNK-004,8115120340,FALSE,9805,6162
6162,BRM-BAY-KNK-002,8115120330,FALSE,9806,6162
6162,BRM-BAY-KNK-003,8115120331,FALSE,9804,6162
6166,BRM-BAY-KHK-002,8115120333,FALSE,9813,6166
6166,BRM-BAY-KHK-005,8115120336,FALSE,9947,6262
6166,BRM-BAY-KHK-004,8115120332,FALSE,9814,6166
6169,BRM-BAY-KKH-001,8115120327,FALSE,9820,6169
6169,BRM-BAY-KKH-003,8115120311,FALSE,89165,49327
6243,BRM-BAY-CHE-006,8115120224,FALSE,9933,6243
6250,BRM-BAY-CHE-007,8115120221,FALSE,9930,6250
6246,BRM-BAY-CHE-001,8115120219,FALSE,9937,6246
6248,BRM-BAY-CHE-008,8115120226,FALSE,9934,6248
8952,BRM-BAY-CHE-003,8115120225,FALSE,9932,6245
6247,BRM-BAY-CHE-004,8115120222,FALSE,9931,6247
6251,BRM-BAY-KRP-002,8115120202,FALSE,9940,6251
6252,BRM-BAY-KRP-001,8115120203,FALSE,9939,6252
6251,BRM-BAY-KRP-003,8115120201,FALSE,9938,6251
6255,BRM-BAY-MAL-003,8115120206,FALSE,9942,6255
6254,BRM-BAY-MAL-002,8115120205,FALSE,9941,6254
6263,BRM-BAY-DRJ-001,8115120803,FALSE,9953,6263
6263,BRM-BAY-DRJ-003,8115120804,FALSE,9956,6263
6282,BRM-BAY-PAR-003,8115120706,FALSE,9977,6282
6280,BRM-BAY-PAR-006,8115120712,FALSE,9985,6280
27935,BRM-BAY-KHR-002,8115120813,FALSE,9961,5644
6267,BRM-BAY-KHR-001,8115120810,FALSE,9960,6267
6267,BRM-BAY-KHR-003,8115120811,FALSE,9959,6267
6267,BRM-BAY-KHR-005,8115120819,FALSE,9958,6267
6267,BRM-BAY-KHR-004,8115120812,FALSE,9957,6267
6268,BRM-BAY-KRD-001,8115120814,FALSE,9963,6268
6272,BRM-BAY-KMP-004,8115120718,FALSE,9966,6272
6270,BRM-BAY-KMP-008,8115120719,FALSE,9968,6270
6274,BRM-BAY-KMP-002,8115120713,FALSE,9964,6274
6273,BRM-BAY-KMP-001,8115120717,FALSE,9969,6273
6276,BRM-BAY-LPN-004,8115120802,FALSE,9975,6276
6276,BRM-BAY-LPN-003,8115120808,FALSE,9972,6276
6277,BRM-BAY-LPN-002,8115120801,FALSE,9974,6277
6283,BRM-BAY-PAR-004,8115120701,FALSE,9986,6283
6283,BRM-BAY-PAR-008,8115120709,FALSE,9980,6283
6278,BRM-BAY-PAR-001,8115120708,FALSE,9984,6278
6283,BRM-BAY-PAR-014,8115120702,FALSE,9982,6283
5678,BRM-BAY-SMR-002,8115120816,FALSE,9168,5678
5678,BRM-BAY-SMR-003,8115120817,FALSE,9990,5678
6288,BRM-BAY-MDK-004,8115121115,FALSE,9832,6174
6288,BRM-BAY-MDK-001,8115121113D,FALSE,9999,6288
6288,BRM-BAY-MDK-003,8115121114,FALSE,9996,6288
6288,BRM-BAY-MDK-005,8115121122,FALSE,10001,6288
6291,BRM-BAY-PTL-004,8115121119,FALSE,10003,6291
6289,BRM-BAY-PTL-001,8115121120D,FALSE,10005,6289
6291,BRM-BAY-PTL-002,8115121118D,FALSE,10004,6291
6290,BRM-BAY-PTL-003,8115121123,FALSE,10002,6290
6204,BRM-BAY-RAT-005,8115121121,FALSE,10007,6293
6293,BRM-BAY-RAT-006,8115121113,FALSE,10011,6293
6293,BRM-BAY-RAT-003,8115121120,FALSE,10012,6293
6293,BRM-BAY-RAT-001,8115121112,FALSE,10010,6293
6293,BRM-BAY-RAT-004,8115121118,FALSE,10008,6293
6133,BRM-BAY-CHR-001,8115120123,FALSE,9758,6133
6133,BRM-BAY-CHR-005,8115120127,FALSE,9757,6133
6260,BRM-BAY-CHR-002,8115120125,FALSE,9952,6260
6135,BRM-BAY-CHR-003,8115120126,FALSE,9754,6135
6261,BRM-BAY-SNT-004,8115120217,FALSE,9946,6261
6256,BRM-BAY-SNT-005,8115120215,FALSE,9951,6256
6259,BRM-BAY-SNT-008,8115120213,FALSE,9949,6259
6262,BRM-BAY-SNT-001,8115120210,FALSE,9950,6262
6262,BRM-BAY-SNT-010,8115120211,FALSE,83042,6948
6262,BRM-BAY-SNT-007,7676767676D,FALSE,9944,6262
6257,BRM-BAY-SNT-002,8115120216,FALSE,9948,6257
6258,BRM-BAY-SNT-003,8115120212,FALSE,9945,6258
6152,BRM-BAY-UTR-005,8115120130,FALSE,9785,6152
6154,BRM-BAY-UTR-001,8115120128,FALSE,9789,6154
6153,BRM-BAY-UTR-003,7676767076D,FALSE,9788,6153
6154,BRM-BAY-UTR-004,1234547890D,FALSE,9787,6154
6152,BRM-BAY-UTR-002,8115120129,FALSE,9786,6152
6154,BRM-BAY-UTR-006,0811512000D,FALSE,9784,6154
